The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) StdEnv/2018.3     4) gcccore/.7.3.0      7) intel/2018.3
  2) nixpkgs/16.09     5) icc/.2018.3.222     8) openmpi/3.1.2
  3) imkl/2018.3.222   6) ifort/.2018.3.222

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAddictO12S15-v0 --algo ppo --nameDemonstrator LavaCrossing1215Addict1,LavaCrossing1215Addict2,LavaCrossing1215Addict4,LavaCrossing1215Addict5,LavaCrossing1215Addict7,LavaCrossing1215Addict8,LavaCrossing1215Addict9,LavaCrossing1215Addict10 --flat-model 0 --useKL 0 --meanReward 0.80 --rewardLB 0.70 --seed 6715

Namespace(KLweight=0.0001, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAddictO12S15-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='LavaCrossing1215Addict1,LavaCrossing1215Addict2,LavaCrossing1215Addict4,LavaCrossing1215Addict5,LavaCrossing1215Addict7,LavaCrossing1215Addict8,LavaCrossing1215Addict9,LavaCrossing1215Addict10', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=6715, tb=False, text=False, useKL=0, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

0
False
0.0001
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 23,25,27,29,31
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #157: KMP_AFFINITY: Uniform topology
OMP: Info #179: KMP_AFFINITY: 1 packages x 5 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 25 maps to package 1 core 17 
OMP: Info #171: KMP_AFFINITY: OS proc 29 maps to package 1 core 18 
OMP: Info #171: KMP_AFFINITY: OS proc 27 maps to package 1 core 19 
OMP: Info #171: KMP_AFFINITY: OS proc 23 maps to package 1 core 20 
OMP: Info #171: KMP_AFFINITY: OS proc 31 maps to package 1 core 28 
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454006 thread 0 bound to OS proc set 25
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454185 thread 2 bound to OS proc set 27
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454186 thread 3 bound to OS proc set 23
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454184 thread 1 bound to OS proc set 29
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454187 thread 4 bound to OS proc set 31
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454189 thread 5 bound to OS proc set 25
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454190 thread 6 bound to OS proc set 29
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454192 thread 8 bound to OS proc set 23
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454191 thread 7 bound to OS proc set 27
OMP: Info #250: KMP_AFFINITY: pid 454006 tid 454193 thread 9 bound to OS proc set 31
U 1 | F 002048 | FPS 0927 | D 2 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 53.9 31.4 0.0 108.0 | H 1.096 | V -0.289 | pL -0.093 | vL 0.005 | delta 0.088
U 2 | F 004096 | FPS 1031 | D 4 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 100.1 57.0 15.0 194.0 | H 1.085 | V -0.231 | pL -0.067 | vL 0.003 | delta 0.051
U 3 | F 006144 | FPS 1010 | D 6 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 112.3 85.5 15.0 325.0 | H 1.062 | V -0.164 | pL -0.065 | vL 0.002 | delta 0.072
U 4 | F 008192 | FPS 0941 | D 8 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 107.3 74.6 27.0 325.0 | H 1.088 | V -0.129 | pL -0.036 | vL 0.001 | delta 0.017
U 5 | F 010240 | FPS 1032 | D 10 | rR:mu sigma m M 0.03 0.12 0.00 0.55 | F:mu sigma m M 139.5 117.1 14.0 453.0 | H 1.073 | V -0.084 | pL -0.038 | vL 0.002 | delta 0.021
U 6 | F 012288 | FPS 0945 | D 12 | rR:mu sigma m M 0.05 0.20 0.00 0.84 | F:mu sigma m M 130.2 103.8 7.0 357.0 | H 1.061 | V -0.065 | pL -0.027 | vL 0.003 | delta 0.039
U 7 | F 014336 | FPS 1033 | D 14 | rR:mu sigma m M 0.04 0.18 0.00 0.88 | F:mu sigma m M 91.0 85.2 7.0 269.0 | H 1.015 | V -0.042 | pL -0.021 | vL 0.002 | delta 0.037
U 8 | F 016384 | FPS 0830 | D 17 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 93.2 83.0 7.0 328.0 | H 1.074 | V -0.022 | pL -0.007 | vL 0.000 | delta 0.007
U 9 | F 018432 | FPS 1009 | D 19 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 154.4 136.2 12.0 480.0 | H 1.096 | V -0.019 | pL -0.006 | vL 0.000 | delta 0.004
U 10 | F 020480 | FPS 1029 | D 21 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 121.8 119.2 18.0 480.0 | H 1.097 | V -0.016 | pL -0.005 | vL 0.000 | delta 0.002
U 11 | F 022528 | FPS 1029 | D 23 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 158.1 108.6 13.0 341.0 | H 1.098 | V -0.011 | pL -0.003 | vL 0.000 | delta 0.002
U 12 | F 024576 | FPS 1022 | D 25 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 161.2 100.2 12.0 333.0 | H 1.098 | V -0.009 | pL -0.002 | vL 0.000 | delta 0.001
U 13 | F 026624 | FPS 0896 | D 27 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 119.3 81.4 12.0 290.0 | H 1.098 | V -0.006 | pL -0.002 | vL 0.000 | delta 0.001
U 14 | F 028672 | FPS 1001 | D 29 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 157.8 127.5 32.0 441.0 | H 1.098 | V -0.004 | pL -0.001 | vL 0.000 | delta 0.001
U 15 | F 030720 | FPS 1031 | D 31 | rR:mu sigma m M 0.05 0.19 0.00 0.79 | F:mu sigma m M 262.6 257.5 31.0 854.0 | H 1.095 | V 0.005 | pL -0.007 | vL 0.002 | delta 0.019
U 16 | F 032768 | FPS 1018 | D 33 | rR:mu sigma m M 0.05 0.19 0.00 0.79 | F:mu sigma m M 213.4 209.0 20.0 854.0 | H 1.098 | V -0.002 | pL -0.001 | vL 0.000 | delta 0.004
U 17 | F 034816 | FPS 1032 | D 35 | rR:mu sigma m M 0.05 0.19 0.00 0.79 | F:mu sigma m M 176.4 116.8 20.0 525.0 | H 1.098 | V -0.002 | pL -0.001 | vL 0.000 | delta 0.001
U 18 | F 036864 | FPS 1018 | D 37 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 248.0 146.8 35.0 562.0 | H 1.098 | V -0.001 | pL -0.001 | vL 0.000 | delta 0.002
U 19 | F 038912 | FPS 0947 | D 39 | rR:mu sigma m M 0.04 0.16 0.00 0.67 | F:mu sigma m M 227.6 194.8 17.0 596.0 | H 1.097 | V 0.005 | pL -0.005 | vL 0.001 | delta 0.015
U 20 | F 040960 | FPS 0933 | D 41 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 140.1 111.4 17.0 478.0 | H 1.098 | V 0.009 | pL 0.003 | vL 0.000 | delta 0.003
U 21 | F 043008 | FPS 0993 | D 43 | rR:mu sigma m M 0.05 0.19 0.00 0.77 | F:mu sigma m M 189.7 163.8 26.0 597.0 | H 1.096 | V 0.014 | pL -0.004 | vL 0.001 | delta 0.021
