The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) StdEnv/2018.3     4) gcccore/.7.3.0      7) intel/2018.3
  2) nixpkgs/16.09     5) icc/.2018.3.222     8) openmpi/3.1.2
  3) imkl/2018.3.222   6) ifort/.2018.3.222

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAgent-v0 --algo ppo --nameDemonstrator crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7 --flat-model 0 --useKL 0 --meanReward 0.80 --rewardLB 0.70 --seed 5250

Namespace(KLweight=0.0001, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAgent-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=5250, tb=False, text=False, useKL=0, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

0
False
0.0001
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 9,11,13,15,38
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #158: KMP_AFFINITY: Nonuniform topology
OMP: Info #179: KMP_AFFINITY: 2 packages x 4 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 38 maps to package 0 core 26 
OMP: Info #171: KMP_AFFINITY: OS proc 9 maps to package 1 core 2 
OMP: Info #171: KMP_AFFINITY: OS proc 13 maps to package 1 core 8 
OMP: Info #171: KMP_AFFINITY: OS proc 15 maps to package 1 core 11 
OMP: Info #171: KMP_AFFINITY: OS proc 11 maps to package 1 core 12 
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 74770 thread 0 bound to OS proc set 38
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75250 thread 2 bound to OS proc set 13
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75251 thread 3 bound to OS proc set 15
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75252 thread 4 bound to OS proc set 11
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75249 thread 1 bound to OS proc set 9
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75293 thread 5 bound to OS proc set 38
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75294 thread 6 bound to OS proc set 9
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75295 thread 7 bound to OS proc set 13
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75297 thread 9 bound to OS proc set 11
OMP: Info #250: KMP_AFFINITY: pid 74770 tid 75296 thread 8 bound to OS proc set 15
U 1 | F 002048 | FPS 1431 | D 1 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 30.1 24.5 4.0 124.0 | H 0.992 | V 0.465 | pL 0.263 | vL 0.038 | delta 0.253
U 2 | F 004096 | FPS 1130 | D 3 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 53.4 42.7 8.0 188.0 | H 1.065 | V 0.297 | pL 0.155 | vL 0.013 | delta 0.115
U 3 | F 006144 | FPS 1442 | D 4 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 64.1 45.8 12.0 189.0 | H 1.063 | V 0.217 | pL 0.116 | vL 0.006 | delta 0.092
U 4 | F 008192 | FPS 1489 | D 6 | rR:mu sigma m M 0.02 0.12 0.00 0.67 | F:mu sigma m M 67.2 56.3 6.0 232.0 | H 1.053 | V 0.159 | pL 0.063 | vL 0.004 | delta 0.041
U 5 | F 010240 | FPS 1413 | D 7 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 67.2 55.7 10.0 229.0 | H 1.036 | V 0.109 | pL 0.045 | vL 0.001 | delta 0.020
U 6 | F 012288 | FPS 1477 | D 8 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 103.6 59.8 44.0 257.0 | H 1.065 | V 0.091 | pL 0.025 | vL 0.001 | delta 0.016
U 7 | F 014336 | FPS 1513 | D 10 | rR:mu sigma m M 0.03 0.11 0.00 0.46 | F:mu sigma m M 151.5 102.6 20.0 324.0 | H 1.087 | V 0.075 | pL 0.022 | vL 0.001 | delta 0.012
U 8 | F 016384 | FPS 1443 | D 11 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 101.5 95.4 10.0 324.0 | H 1.088 | V 0.050 | pL 0.022 | vL 0.000 | delta 0.009
U 9 | F 018432 | FPS 1527 | D 13 | rR:mu sigma m M 0.02 0.07 0.00 0.35 | F:mu sigma m M 86.6 70.0 6.0 324.0 | H 1.097 | V 0.035 | pL 0.011 | vL 0.000 | delta 0.011
U 10 | F 020480 | FPS 1463 | D 14 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 76.6 57.2 9.0 237.0 | H 1.096 | V 0.024 | pL 0.012 | vL 0.000 | delta 0.005
U 11 | F 022528 | FPS 1506 | D 15 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 65.8 56.7 6.0 320.0 | H 1.095 | V 0.018 | pL 0.009 | vL 0.000 | delta 0.004
U 12 | F 024576 | FPS 1428 | D 17 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 74.5 64.0 6.0 324.0 | H 1.097 | V 0.012 | pL 0.005 | vL 0.000 | delta 0.002
U 13 | F 026624 | FPS 1305 | D 18 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 67.7 44.9 9.0 175.0 | H 1.098 | V 0.007 | pL 0.004 | vL 0.000 | delta 0.003
U 14 | F 028672 | FPS 1433 | D 20 | rR:mu sigma m M 0.02 0.13 0.00 0.78 | F:mu sigma m M 54.9 41.4 4.0 144.0 | H 1.095 | V 0.013 | pL -0.004 | vL 0.002 | delta 0.021
U 15 | F 030720 | FPS 1430 | D 21 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 46.4 53.2 4.0 324.0 | H 1.095 | V 0.005 | pL -0.002 | vL 0.000 | delta 0.005
U 16 | F 032768 | FPS 1439 | D 23 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 65.8 68.2 10.0 321.0 | H 1.098 | V 0.004 | pL 0.000 | vL 0.000 | delta 0.004
U 17 | F 034816 | FPS 1410 | D 24 | rR:mu sigma m M 0.02 0.13 0.00 0.78 | F:mu sigma m M 60.5 45.3 5.0 193.0 | H 1.093 | V 0.010 | pL -0.006 | vL 0.002 | delta 0.020
U 18 | F 036864 | FPS 1399 | D 25 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 82.0 42.3 11.0 197.0 | H 1.097 | V 0.007 | pL 0.004 | vL 0.000 | delta 0.003
U 19 | F 038912 | FPS 1446 | D 27 | rR:mu sigma m M 0.02 0.11 0.00 0.64 | F:mu sigma m M 58.6 43.9 5.0 218.0 | H 1.092 | V 0.009 | pL -0.004 | vL 0.001 | delta 0.025
