The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) StdEnv/2018.3     4) gcccore/.7.3.0      7) intel/2018.3
  2) nixpkgs/16.09     5) icc/.2018.3.222     8) openmpi/3.1.2
  3) imkl/2018.3.222   6) ifort/.2018.3.222

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAgent-v0 --algo ppo --nameDemonstrator crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7 --flat-model 0 --useKL 0 --meanReward 0.80 --rewardLB 0.70 --seed 9644

Namespace(KLweight=0.0001, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAgent-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=9644, tb=False, text=False, useKL=0, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

0
False
0.0001
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 29,31,33,35,37
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #157: KMP_AFFINITY: Uniform topology
OMP: Info #179: KMP_AFFINITY: 1 packages x 5 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 29 maps to package 1 core 18 
OMP: Info #171: KMP_AFFINITY: OS proc 33 maps to package 1 core 24 
OMP: Info #171: KMP_AFFINITY: OS proc 37 maps to package 1 core 25 
OMP: Info #171: KMP_AFFINITY: OS proc 35 maps to package 1 core 27 
OMP: Info #171: KMP_AFFINITY: OS proc 31 maps to package 1 core 28 
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 165738 thread 0 bound to OS proc set 29
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166089 thread 3 bound to OS proc set 35
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166088 thread 2 bound to OS proc set 37
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166087 thread 1 bound to OS proc set 33
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166090 thread 4 bound to OS proc set 31
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166099 thread 5 bound to OS proc set 29
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166101 thread 7 bound to OS proc set 37
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166100 thread 6 bound to OS proc set 33
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166103 thread 9 bound to OS proc set 31
OMP: Info #250: KMP_AFFINITY: pid 165738 tid 166102 thread 8 bound to OS proc set 35
U 1 | F 002048 | FPS 1269 | D 1 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 42.0 33.6 7.0 118.0 | H 1.092 | V -0.327 | pL -0.151 | vL 0.013 | delta 0.244
U 2 | F 004096 | FPS 1384 | D 3 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 47.4 47.5 4.0 196.0 | H 1.084 | V -0.196 | pL -0.114 | vL 0.006 | delta 0.137
U 3 | F 006144 | FPS 1597 | D 4 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 47.5 46.0 4.0 262.0 | H 1.093 | V -0.121 | pL -0.074 | vL 0.003 | delta 0.074
U 4 | F 008192 | FPS 1668 | D 5 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 45.5 35.7 4.0 172.0 | H 1.078 | V -0.066 | pL -0.042 | vL 0.001 | delta 0.048
U 5 | F 010240 | FPS 1665 | D 6 | rR:mu sigma m M 0.01 0.10 0.00 0.71 | F:mu sigma m M 39.8 30.4 4.0 122.0 | H 1.041 | V -0.030 | pL -0.032 | vL 0.002 | delta 0.031
U 6 | F 012288 | FPS 1620 | D 8 | rR:mu sigma m M 0.02 0.12 0.00 0.81 | F:mu sigma m M 40.5 33.0 4.0 171.0 | H 1.078 | V -0.015 | pL -0.019 | vL 0.002 | delta 0.048
U 7 | F 014336 | FPS 1592 | D 9 | rR:mu sigma m M 0.02 0.12 0.00 0.73 | F:mu sigma m M 52.1 41.7 6.0 189.0 | H 1.096 | V 0.011 | pL -0.006 | vL 0.001 | delta 0.047
U 8 | F 016384 | FPS 1581 | D 10 | rR:mu sigma m M 0.03 0.14 0.00 0.85 | F:mu sigma m M 56.5 40.9 6.0 145.0 | H 1.088 | V 0.015 | pL -0.007 | vL 0.001 | delta 0.100
U 9 | F 018432 | FPS 1608 | D 11 | rR:mu sigma m M 0.02 0.13 0.00 0.73 | F:mu sigma m M 71.0 62.0 6.0 230.0 | H 1.081 | V 0.052 | pL 0.006 | vL 0.004 | delta 0.155
U 10 | F 020480 | FPS 1613 | D 13 | rR:mu sigma m M 0.02 0.14 0.00 0.92 | F:mu sigma m M 47.7 43.8 4.0 211.0 | H 1.084 | V 0.041 | pL 0.017 | vL 0.004 | delta 0.092
U 11 | F 022528 | FPS 1534 | D 14 | rR:mu sigma m M 0.02 0.14 0.00 0.87 | F:mu sigma m M 49.7 41.4 5.0 153.0 | H 1.082 | V 0.045 | pL 0.012 | vL 0.003 | delta 0.032
U 12 | F 024576 | FPS 1379 | D 16 | rR:mu sigma m M 0.05 0.20 0.00 0.89 | F:mu sigma m M 61.1 59.9 5.0 248.0 | H 1.095 | V 0.048 | pL 0.001 | vL 0.003 | delta 0.075
U 13 | F 026624 | FPS 1596 | D 17 | rR:mu sigma m M 0.02 0.11 0.00 0.74 | F:mu sigma m M 53.8 43.3 4.0 187.0 | H 1.094 | V 0.021 | pL 0.001 | vL 0.001 | delta 0.079
U 14 | F 028672 | FPS 1620 | D 18 | rR:mu sigma m M 0.02 0.14 0.00 0.85 | F:mu sigma m M 54.4 35.0 9.0 128.0 | H 1.090 | V 0.009 | pL -0.000 | vL 0.000 | delta 0.017
U 15 | F 030720 | FPS 1637 | D 19 | rR:mu sigma m M 0.09 0.25 0.00 0.85 | F:mu sigma m M 71.4 42.2 8.0 160.0 | H 1.094 | V 0.040 | pL -0.014 | vL 0.004 | delta 0.078
U 16 | F 032768 | FPS 1599 | D 21 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 57.6 57.7 8.0 275.0 | H 1.097 | V 0.013 | pL 0.008 | vL 0.000 | delta 0.018
U 17 | F 034816 | FPS 1605 | D 22 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 59.3 41.5 4.0 187.0 | H 1.097 | V 0.010 | pL 0.003 | vL 0.000 | delta 0.011
U 18 | F 036864 | FPS 1604 | D 23 | rR:mu sigma m M 0.02 0.13 0.00 0.74 | F:mu sigma m M 62.5 47.3 4.0 239.0 | H 1.094 | V 0.017 | pL 0.000 | vL 0.001 | delta 0.037
U 19 | F 038912 | FPS 1600 | D 24 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 67.4 48.4 8.0 235.0 | H 1.094 | V 0.010 | pL 0.004 | vL 0.000 | delta 0.011
U 20 | F 040960 | FPS 1595 | D 26 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 55.4 52.4 6.0 232.0 | H 1.098 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.008
U 21 | F 043008 | FPS 1568 | D 27 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 65.8 58.0 6.0 215.0 | H 1.095 | V 0.012 | pL 0.005 | vL 0.000 | delta 0.020
U 22 | F 045056 | FPS 1588 | D 28 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 44.2 29.3 6.0 135.0 | H 1.098 | V 0.003 | pL 0.002 | vL 0.000 | delta 0.004
U 23 | F 047104 | FPS 1643 | D 30 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 55.3 52.3 6.0 283.0 | H 1.098 | V 0.001 | pL 0.001 | vL 0.000 | delta 0.002
U 24 | F 049152 | FPS 1399 | D 31 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 79.4 52.7 4.0 219.0 | H 1.098 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.002
U 25 | F 051200 | FPS 1612 | D 32 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 56.9 36.0 7.0 134.0 | H 1.098 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
