The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) StdEnv/2018.3     4) gcccore/.7.3.0      7) intel/2018.3
  2) nixpkgs/16.09     5) icc/.2018.3.222     8) openmpi/3.1.2
  3) imkl/2018.3.222   6) ifort/.2018.3.222

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAddictO8S15-v0 --algo ppo --nameDemonstrator LavaCrossing1508Addict1,LavaCrossing1508Addict2,LavaCrossing1508Addict3,LavaCrossing1508Addict4,LavaCrossing1508Addict10,LavaCrossing1508Addict11,LavaCrossing1508Addict12,LavaCrossing1508Addict13 --flat-model 0 --KLweight 0.1 --useKL 1 --meanReward 0.80 --rewardLB 0.70 --seed 8993

Namespace(KLweight=0.1, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAddictO8S15-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='LavaCrossing1508Addict1,LavaCrossing1508Addict2,LavaCrossing1508Addict3,LavaCrossing1508Addict4,LavaCrossing1508Addict10,LavaCrossing1508Addict11,LavaCrossing1508Addict12,LavaCrossing1508Addict13', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=8993, tb=False, text=False, useKL=1, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

1
True
0.1
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 9,11,28,36,38
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #158: KMP_AFFINITY: Nonuniform topology
OMP: Info #179: KMP_AFFINITY: 2 packages x 3 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 28 maps to package 0 core 18 
OMP: Info #171: KMP_AFFINITY: OS proc 36 maps to package 0 core 25 
OMP: Info #171: KMP_AFFINITY: OS proc 38 maps to package 0 core 26 
OMP: Info #171: KMP_AFFINITY: OS proc 9 maps to package 1 core 2 
OMP: Info #171: KMP_AFFINITY: OS proc 11 maps to package 1 core 12 
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 148791 thread 0 bound to OS proc set 28
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149177 thread 1 bound to OS proc set 9
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149178 thread 2 bound to OS proc set 36
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149180 thread 3 bound to OS proc set 11
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149181 thread 4 bound to OS proc set 38
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149827 thread 5 bound to OS proc set 28
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149826 thread 6 bound to OS proc set 9
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149844 thread 7 bound to OS proc set 36
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149847 thread 10 bound to OS proc set 28
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149845 thread 8 bound to OS proc set 11
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149846 thread 9 bound to OS proc set 38
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149893 thread 11 bound to OS proc set 9
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149894 thread 12 bound to OS proc set 36
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149896 thread 14 bound to OS proc set 38
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149897 thread 15 bound to OS proc set 28
OMP: Info #250: KMP_AFFINITY: pid 148791 tid 149895 thread 13 bound to OS proc set 11
U 1 | F 002048 | FPS 0019 | D 110 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 17.8 34.2 0.0 120.0 | H 1.097 | V -0.003 | pL -0.002 | vL 0.000 | delta 0.066
U 2 | F 004096 | FPS 0030 | D 178 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 116.8 60.3 11.0 191.0 | H 1.098 | V 0.006 | pL 0.002 | vL 0.000 | delta 0.008
U 3 | F 006144 | FPS 0030 | D 247 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 165.0 109.8 26.0 374.0 | H 1.098 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.003
U 4 | F 008192 | FPS 0031 | D 314 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 116.9 83.5 26.0 312.0 | H 1.098 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.002
U 5 | F 010240 | FPS 0028 | D 388 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 161.6 136.2 26.0 499.0 | H 1.098 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.003
U 6 | F 012288 | FPS 0026 | D 467 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 106.1 54.2 40.0 215.0 | H 1.098 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.002
U 7 | F 014336 | FPS 0030 | D 536 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 119.2 92.3 13.0 377.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.003
U 8 | F 016384 | FPS 0026 | D 615 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 141.2 113.8 13.0 465.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 9 | F 018432 | FPS 0028 | D 688 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 124.2 126.3 25.0 508.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.002
U 10 | F 020480 | FPS 0026 | D 766 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 175.0 120.5 32.0 415.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.002
U 11 | F 022528 | FPS 0028 | D 839 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 150.5 144.2 25.0 601.0 | H 1.098 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.003
U 12 | F 024576 | FPS 0026 | D 918 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 155.8 127.9 26.0 532.0 | H 1.098 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.003
U 13 | F 026624 | FPS 0028 | D 992 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 105.9 59.4 27.0 215.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.003
U 14 | F 028672 | FPS 0031 | D 1059 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 167.8 88.3 27.0 347.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.003
U 15 | F 030720 | FPS 0026 | D 1137 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 138.7 91.5 24.0 390.0 | H 1.099 | V -0.000 | pL -0.000 | vL 0.000 | delta 0.001
U 16 | F 032768 | FPS 0024 | D 1222 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 134.1 66.2 41.0 263.0 | H 1.099 | V -0.000 | pL -0.000 | vL 0.000 | delta 0.001
U 17 | F 034816 | FPS 0028 | D 1295 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 174.2 136.2 29.0 506.0 | H 1.099 | V -0.000 | pL -0.000 | vL 0.000 | delta 0.001
U 18 | F 036864 | FPS 0026 | D 1375 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 159.0 129.7 28.0 497.0 | H 1.099 | V -0.000 | pL -0.000 | vL 0.000 | delta 0.001
U 19 | F 038912 | FPS 0030 | D 1444 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 148.6 91.7 57.0 409.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.001
U 20 | F 040960 | FPS 0030 | D 1513 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 162.5 124.4 15.0 547.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.001
U 21 | F 043008 | FPS 0026 | D 1593 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 188.9 137.6 15.0 547.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.001
U 22 | F 045056 | FPS 0027 | D 1669 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 194.9 103.9 26.0 362.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.002
U 23 | F 047104 | FPS 0025 | D 1750 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 250.4 217.0 65.0 900.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
