The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) StdEnv/2018.3     4) gcccore/.7.3.0      7) intel/2018.3
  2) nixpkgs/16.09     5) icc/.2018.3.222     8) openmpi/3.1.2
  3) imkl/2018.3.222   6) ifort/.2018.3.222

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAddictO8S15-v0 --algo ppo --nameDemonstrator LavaCrossing1508Addict1,LavaCrossing1508Addict2,LavaCrossing1508Addict3,LavaCrossing1508Addict4,LavaCrossing1508Addict10,LavaCrossing1508Addict11,LavaCrossing1508Addict12,LavaCrossing1508Addict13 --flat-model 0 --KLweight 0.01 --useKL 1 --meanReward 0.80 --rewardLB 0.70 --seed 2853

Namespace(KLweight=0.01, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAddictO8S15-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='LavaCrossing1508Addict1,LavaCrossing1508Addict2,LavaCrossing1508Addict3,LavaCrossing1508Addict4,LavaCrossing1508Addict10,LavaCrossing1508Addict11,LavaCrossing1508Addict12,LavaCrossing1508Addict13', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=2853, tb=False, text=False, useKL=1, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=1600, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

1
True
0.01
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 1-4,6
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #158: KMP_AFFINITY: Nonuniform topology
OMP: Info #179: KMP_AFFINITY: 2 packages x 3 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 4 maps to package 0 core 1 
OMP: Info #171: KMP_AFFINITY: OS proc 6 maps to package 0 core 3 
OMP: Info #171: KMP_AFFINITY: OS proc 2 maps to package 0 core 4 
OMP: Info #171: KMP_AFFINITY: OS proc 1 maps to package 1 core 0 
OMP: Info #171: KMP_AFFINITY: OS proc 3 maps to package 1 core 4 
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107039 thread 0 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107189 thread 2 bound to OS proc set 6
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107188 thread 1 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107190 thread 3 bound to OS proc set 3
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107191 thread 4 bound to OS proc set 2
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107400 thread 5 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107399 thread 6 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107425 thread 7 bound to OS proc set 6
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107427 thread 9 bound to OS proc set 2
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107426 thread 8 bound to OS proc set 3
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107428 thread 10 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107574 thread 11 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107576 thread 13 bound to OS proc set 3
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107575 thread 12 bound to OS proc set 6
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107578 thread 15 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 107039 tid 107577 thread 14 bound to OS proc set 2
U 1 | F 002048 | FPS 0025 | D 81 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 47.6 41.7 0.0 123.0 | H 1.098 | V -0.008 | pL 0.001 | vL 0.000 | delta 0.058
U 2 | F 004096 | FPS 0033 | D 143 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 119.4 56.2 36.0 244.0 | H 1.098 | V 0.013 | pL 0.004 | vL 0.000 | delta 0.004
U 3 | F 006144 | FPS 0028 | D 217 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 163.3 95.5 36.0 349.0 | H 1.099 | V 0.011 | pL 0.003 | vL 0.000 | delta 0.002
U 4 | F 008192 | FPS 0028 | D 290 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 193.4 122.0 46.0 460.0 | H 1.098 | V 0.009 | pL 0.002 | vL 0.000 | delta 0.001
U 5 | F 010240 | FPS 0027 | D 365 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 226.0 155.6 58.0 562.0 | H 1.098 | V 0.008 | pL 0.002 | vL 0.000 | delta 0.002
U 6 | F 012288 | FPS 0027 | D 441 | rR:mu sigma m M 0.03 0.12 0.00 0.50 | F:mu sigma m M 214.9 176.5 26.0 562.0 | H 1.096 | V 0.011 | pL -0.002 | vL 0.001 | delta 0.016
U 7 | F 014336 | FPS 0034 | D 502 | rR:mu sigma m M 0.03 0.12 0.00 0.50 | F:mu sigma m M 182.8 142.7 26.0 496.0 | H 1.098 | V 0.004 | pL 0.002 | vL 0.000 | delta 0.003
U 8 | F 016384 | FPS 0028 | D 576 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 231.8 198.6 31.0 662.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.002
U 9 | F 018432 | FPS 0028 | D 651 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 157.1 99.7 31.0 459.0 | H 1.098 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.002
U 10 | F 020480 | FPS 0028 | D 725 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 180.7 108.0 33.0 446.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 11 | F 022528 | FPS 0026 | D 804 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 194.8 190.3 16.0 886.0 | H 1.099 | V 0.001 | pL 0.001 | vL 0.000 | delta 0.001
U 12 | F 024576 | FPS 0030 | D 872 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 103.6 69.1 32.0 265.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 13 | F 026624 | FPS 0029 | D 944 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 190.2 147.0 32.0 570.0 | H 1.098 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 14 | F 028672 | FPS 0028 | D 1017 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 148.5 100.2 18.0 384.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
U 15 | F 030720 | FPS 0029 | D 1088 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 148.6 126.7 12.0 435.0 | H 1.099 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.001
U 16 | F 032768 | FPS 0030 | D 1156 | rR:mu sigma m M 0.09 0.23 0.00 0.75 | F:mu sigma m M 158.6 115.2 12.0 423.0 | H 1.097 | V 0.012 | pL -0.011 | vL 0.002 | delta 0.018
U 17 | F 034816 | FPS 0031 | D 1222 | rR:mu sigma m M 0.09 0.23 0.00 0.75 | F:mu sigma m M 188.1 119.3 25.0 423.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.002
U 18 | F 036864 | FPS 0031 | D 1288 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 169.6 141.6 25.0 636.0 | H 1.098 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.003
U 19 | F 038912 | FPS 0029 | D 1359 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 109.2 91.0 8.0 341.0 | H 1.098 | V 0.006 | pL -0.001 | vL 0.000 | delta 0.003
U 20 | F 040960 | FPS 0028 | D 1431 | rR:mu sigma m M 0.04 0.19 0.00 0.85 | F:mu sigma m M 170.7 156.2 34.0 656.0 | H 1.097 | V 0.007 | pL -0.004 | vL 0.001 | delta 0.015
U 21 | F 043008 | FPS 0023 | D 1521 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 123.2 79.2 34.0 307.0 | H 1.097 | V 0.008 | pL 0.001 | vL 0.000 | delta 0.009
U 22 | F 045056 | FPS 0027 | D 1595 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 129.6 72.0 24.0 307.0 | H 1.097 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.003
U 23 | F 047104 | FPS 0028 | D 1669 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 189.2 143.0 9.0 480.0 | H 1.098 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
