The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) nixpkgs/16.09     4) icc/.2018.3.222     7) openmpi/3.1.2
  2) imkl/2018.3.222   5) ifort/.2018.3.222   8) StdEnv/2018.3
  3) gcccore/.7.3.0    6) intel/2018.3

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2


Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/3.1.2

Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.
/home/rdali/RL/watch_and_learn/dependency/rl-starter-files/scripts/train_agent_multidem.py --env MiniGrid-LavaCrossingAgent-v0 --algo ppo --nameDemonstrator crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7 --flat-model 0 --KLweight 0.01 --useKL 1 --meanReward 0.80 --rewardLB 0.70 --seed 6452

Namespace(KLweight=0.01, algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-LavaCrossingAgent-v0', epochs=4, flat_model=0, frames=10000000, frames_per_proc=None, full_obs=0, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, meanReward=0.8, mem=False, model=None, nameDemonstrator='crossAddict1,crossAddict2,crossAddict3,crossAddict5,crossAddict6,crossAddict7', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, rewardLB=0.7, save_interval=0, seed=6452, tb=False, text=False, useKL=1, value_loss_coef=0.5)

Flat model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(64, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=3, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=256, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: False

1
True
0.01
Using TensorFlow backend.
OMP: Info #212: KMP_AFFINITY: decoding x2APIC ids.
OMP: Info #210: KMP_AFFINITY: Affinity capable, using global cpuid leaf 11 info
OMP: Info #154: KMP_AFFINITY: Initial OS proc set respected: 0,1,4,10,21
OMP: Info #156: KMP_AFFINITY: 5 available OS procs
OMP: Info #158: KMP_AFFINITY: Nonuniform topology
OMP: Info #179: KMP_AFFINITY: 2 packages x 3 cores/pkg x 1 threads/core (5 total cores)
OMP: Info #214: KMP_AFFINITY: OS proc to physical thread map:
OMP: Info #171: KMP_AFFINITY: OS proc 0 maps to package 0 core 0 
OMP: Info #171: KMP_AFFINITY: OS proc 4 maps to package 0 core 1 
OMP: Info #171: KMP_AFFINITY: OS proc 10 maps to package 0 core 12 
OMP: Info #171: KMP_AFFINITY: OS proc 1 maps to package 1 core 0 
OMP: Info #171: KMP_AFFINITY: OS proc 21 maps to package 1 core 16 
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 307858 thread 0 bound to OS proc set 0
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308082 thread 1 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308084 thread 3 bound to OS proc set 21
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308083 thread 2 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308085 thread 4 bound to OS proc set 10
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308124 thread 5 bound to OS proc set 0
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308123 thread 6 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308155 thread 7 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308156 thread 8 bound to OS proc set 21
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308157 thread 9 bound to OS proc set 10
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308158 thread 10 bound to OS proc set 0
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308181 thread 11 bound to OS proc set 1
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308182 thread 12 bound to OS proc set 4
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308183 thread 13 bound to OS proc set 21
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308184 thread 14 bound to OS proc set 10
OMP: Info #250: KMP_AFFINITY: pid 307858 tid 308185 thread 15 bound to OS proc set 0
U 1 | F 002048 | FPS 0088 | D 23 | rR:mu sigma m M 0.04 0.18 0.00 0.96 | F:mu sigma m M 34.5 27.8 4.0 126.0 | H 1.090 | V 0.307 | pL 0.151 | vL 0.017 | delta 0.160
U 2 | F 004096 | FPS 0097 | D 44 | rR:mu sigma m M 0.02 0.12 0.00 0.71 | F:mu sigma m M 49.5 40.6 6.0 161.0 | H 1.079 | V 0.193 | pL 0.095 | vL 0.006 | delta 0.076
U 3 | F 006144 | FPS 0083 | D 69 | rR:mu sigma m M 0.06 0.22 0.00 0.85 | F:mu sigma m M 62.6 45.2 10.0 214.0 | H 1.091 | V 0.153 | pL 0.050 | vL 0.004 | delta 0.044
U 4 | F 008192 | FPS 0095 | D 90 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 73.9 77.0 6.0 324.0 | H 1.087 | V 0.106 | pL 0.052 | vL 0.001 | delta 0.033
U 5 | F 010240 | FPS 0087 | D 114 | rR:mu sigma m M 0.02 0.13 0.00 0.72 | F:mu sigma m M 55.0 42.4 6.0 192.0 | H 1.083 | V 0.069 | pL 0.023 | vL 0.002 | delta 0.014
U 6 | F 012288 | FPS 0068 | D 144 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 79.5 60.8 13.0 306.0 | H 1.089 | V 0.044 | pL 0.020 | vL 0.000 | delta 0.017
U 7 | F 014336 | FPS 0083 | D 169 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 83.8 63.3 12.0 281.0 | H 1.098 | V 0.033 | pL 0.011 | vL 0.000 | delta 0.010
U 8 | F 016384 | FPS 0090 | D 191 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 91.3 75.8 7.0 308.0 | H 1.098 | V 0.024 | pL 0.010 | vL 0.000 | delta 0.006
U 9 | F 018432 | FPS 0088 | D 215 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 58.0 34.9 5.0 139.0 | H 1.097 | V 0.014 | pL 0.006 | vL 0.000 | delta 0.004
U 10 | F 020480 | FPS 0078 | D 241 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 79.1 71.0 10.0 324.0 | H 1.098 | V 0.011 | pL 0.005 | vL 0.000 | delta 0.003
U 11 | F 022528 | FPS 0086 | D 265 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 56.3 45.9 6.0 192.0 | H 1.098 | V 0.007 | pL 0.003 | vL 0.000 | delta 0.004
U 12 | F 024576 | FPS 0088 | D 288 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 58.7 60.2 6.0 324.0 | H 1.099 | V 0.006 | pL 0.002 | vL 0.000 | delta 0.003
U 13 | F 026624 | FPS 0087 | D 311 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 74.8 67.9 5.0 324.0 | H 1.098 | V 0.005 | pL 0.003 | vL 0.000 | delta 0.003
U 14 | F 028672 | FPS 0090 | D 334 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 52.1 39.2 6.0 164.0 | H 1.098 | V 0.003 | pL 0.002 | vL 0.000 | delta 0.001
U 15 | F 030720 | FPS 0085 | D 358 | rR:mu sigma m M 0.02 0.11 0.00 0.62 | F:mu sigma m M 66.2 43.5 10.0 174.0 | H 1.097 | V 0.008 | pL -0.004 | vL 0.001 | delta 0.015
U 16 | F 032768 | FPS 0083 | D 383 | rR:mu sigma m M 0.02 0.13 0.00 0.78 | F:mu sigma m M 61.8 48.2 12.0 197.0 | H 1.094 | V 0.015 | pL -0.005 | vL 0.002 | delta 0.036
U 17 | F 034816 | FPS 0089 | D 406 | rR:mu sigma m M 0.04 0.17 0.00 0.80 | F:mu sigma m M 49.1 31.4 5.0 130.0 | H 1.086 | V 0.013 | pL -0.000 | vL 0.001 | delta 0.031
U 18 | F 036864 | FPS 0100 | D 427 | rR:mu sigma m M 0.02 0.13 0.00 0.84 | F:mu sigma m M 44.2 36.4 4.0 180.0 | H 1.097 | V 0.017 | pL -0.004 | vL 0.002 | delta 0.041
U 19 | F 038912 | FPS 0091 | D 449 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 59.6 50.5 4.0 207.0 | H 1.091 | V 0.025 | pL 0.005 | vL 0.001 | delta 0.058
U 20 | F 040960 | FPS 0069 | D 479 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 81.8 45.3 11.0 159.0 | H 1.086 | V 0.033 | pL 0.012 | vL 0.000 | delta 0.010
U 21 | F 043008 | FPS 0073 | D 507 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 62.4 41.1 5.0 159.0 | H 1.098 | V 0.025 | pL 0.006 | vL 0.000 | delta 0.010
U 22 | F 045056 | FPS 0085 | D 531 | rR:mu sigma m M 0.02 0.10 0.00 0.60 | F:mu sigma m M 78.4 69.0 11.0 315.0 | H 1.098 | V 0.022 | pL 0.008 | vL 0.001 | delta 0.007
